dtype,attn_implementation,min_pixels,max_pixels,image_size,image_count,input_tokens,visual_marker_tokens,decode_len,preprocess_ms,transfer_ms,prefill_ms,decode_ms,ttft_est_ms,tpot_ms,decode_tokens_per_s,max_memory_mib
bf16,sdpa,3136,802816,224,1,105,66,16,4.3492687012379365,0.3510810201987624,38.256467591660716,276.95675337842357,60.266614399248894,17.309797086151473,57.77075230997594,7219.0302734375
bf16,sdpa,3136,802816,224,1,105,66,64,4.162611983095606,0.39790764761467773,40.34072832049181,1136.5654720381524,62.66008345179823,17.75883550059613,56.30999847745827,7219.0302734375
bf16,sdpa,3136,802816,224,3,237,198,16,7.766055680500965,0.655153028977414,74.55447836158176,265.538585333464,99.57184865440163,16.5961615833415,60.25489659029086,7288.80712890625
bf16,sdpa,3136,802816,224,3,237,198,64,6.677752321896453,0.6294216339786848,57.084175680453576,1137.6720916790266,82.1674760688135,17.77612643248479,56.25522544509814,7288.80712890625
bf16,sdpa,3136,802816,448,1,297,258,16,8.10158730018884,0.8664577035233378,68.83048731833696,296.5622387127951,96.33367224159883,18.535139919549692,53.95157545831436,7323.814453125
bf16,sdpa,3136,802816,448,1,297,258,64,7.135179010219872,0.9371276634434859,88.63436667403828,678.396797273308,107.30662330509708,10.599949957395438,94.34006802101116,7323.814453125
bf16,sdpa,3136,802816,448,3,813,774,16,95.71927033054332,5.347348361586531,166.3550986753156,285.4973823220159,285.2653037625715,17.843586395125993,56.04254536370288,7606.634765625
bf16,sdpa,3136,802816,448,3,813,774,64,13.865401308673123,3.0572173030426106,166.38290199140707,1174.760792676049,201.66115798868606,18.355637385563266,54.479176015238856,7605.634765625
